19018A|Cosmo Police Galivan 2 - Arrow Of Justice|Cosmo Police Galivan 2 - Arrow Of Justice||Beat'em Up,Action,|1|Coop|Cream|Nihon Bussan Co., Ltd.|1993
2774AA|Crayon Shin Chan|Crayon Shin-chan - Arashi o Yobu Enji||Adventure,Casual Game,|1||Bandai|Bandai|1993
38691A|Crayon Shin-chan 2 - Daimaou No Gyakushuu|Crayon Shin-chan 2 - Daimaou No Gyakushuu||Platform,|1||Sun L|Bandai|1994
19019A|Crystal Beans From Dungeon Explorer|Crystal Beans From Dungeon Explorer||Adventure,Role playing games,|1|Coop|Hudson|Hudson|1995
38692A|Cu-on-pa Sfc|Cu-on-pa Sfc|BS Cu-On-Pa SFC|Puzzle-Game,|1||T&E Soft|T&E Soft|1996
2679AA|Cutthroat Island|Cutthroat Island||Beat'em Up,Adventure,Action,|2|Coop|LJN|LJN|1996
19020A|Cyber Knight|Cyber Knight||Role playing games,|2||Advance Communication Company|Tonkinhouse|1992
19021A|Cyber Knight II - Chikyuu Teikoku no Yabou|Cyber Knight II - Chikyuu Teikoku no Yabou||Role playing games,|2||Atelier Double|Tonkinhouse|1994
2485AA|Cyber Spin|Cyber Spin||Race,Driving,|1||Takuyo|Takara|1992
2348AA|Assault Suits Valken|Cybernator||Shoot'em Up,Action,|1||Masaya|Masaya|1992
18936A|Cyborg 009|Cyborg 009||Action,Beat'em Up,Platformer,|1||BEC Co., Ltd.|Toei Animation|1994
18937A|D-force|D-Force||Shoot'em Up,Action,|1||Asmik Ace Entertainment, Inc.|Asmik Ace Entertainment, Inc.|1991
2341AA|Daffy Duck - The Marvin Missions|Daffy Duck : The Marvin Missions||Platform,|1||Sunsoft|Sunsoft|1993
2789AA|Dai 3 Ji Super Robot Wars|Dai-3-ji Super Robot Taisen||Role playing games,Strategy,|1||Banpresto|Banpresto|1993
2539AA|Dai 4 Ji Super Robot Wars|Dai-4-ji Super Robot Taisen||Role playing games,Strategy,|1||Banpresto|Banpresto|1995
38693A|Daibakushou Jinsei Gekijou|Daibakushou Jinsei Gekijou|BS Daibakushou Jinsei Gekijou|Board game,|4||Taito|Taito|1992
38694A|Daibakushou Jinsei Gekijou - Dokidoki Seishun Hen|Daibakushou Jinsei Gekijou - Dokidoki Seishun Hen|Daibakushou Jinsei Gekijou - Dokidoki Seishun|Board game,|4||Act Japan|Taito|1993
38695A|Daibakushou Jinsei Gekijou - Ooedo Nikki|Daibakushou Jinsei Gekijou - Ooedo Nikki||Board game,|4||Act Japan|Taito|1994
38696A|Daibakushou Jinsei Gekijou - Zukkoke Salaryman Hen|Daibakushou Jinsei Gekijou - Zukkoke Salaryman Hen|Daibakushou Jinsei Gekijou - Zukkoke Salary Man Hen|Board game,|4||Act Japan|Taito|1995
19022A|Daikaij Monogatari|Daikaijuu Monogatari||Role playing games,|1||Birthday|Hudson|1994
38697A|Daikaijuu Monogatari 2|Daikaijuu Monogatari 2||Role playing games,|1||Aim Software|Hudson|1996
38698A|Daisenryaku Expert Wwii - War In Europe|Daisenryaku Expert WWII - War in Europe|Daisenryaku Expert WW2 - War in Europe|Strategy,|1||Systemsoft|ASCII Entertainment|1992
2602AA|Darius Twin|Darius Twin||Shoot'em Up,Action,|2|Coop|Taito|Taito|1991
19023A|Dark Half|Dark Half||Adventure,Role playing games,|2||Westone Co., Ltd.|Enix Corporation|1996
19024A|Dark Kingdom|Dark Kingdom||Role playing games,|2||Telenet Japan Co., Ltd.|Telenet Japan Co., Ltd.|1994
19025A|Dark Law - The Meaning Of Death|Dark Law - The Meaning Of Death||Role playing games,|2||ASCII Corporation|ASCII Corporation|1997
38702A|Date Kimiko No Virtual Tennis|Date Kimiko No Virtual Tennis||Sports,|2||Jorudan|B.I.|1994
19026A|David Crane's Amazing Tennis|David Crane's Amazing Tennis||Sports,|2|Coop|Imagineering Inc.|Absolute Entertainment|1992
2583AA|Daze Before Christmas|Daze Before Christmas||Platform,Action,|2||Funcom|Sunsoft|1994
38704A|Deae Tonosama - Appare Ichiban|Deae Tonosama - Appare Ichiban|Deae Tonosama Appare Ichiban|Beat'em Up,|2||Sunsoft|Sunsoft|1995
2846AA|Dear Boys|Dear Boys||Sports,|1||Yutaka|Yutaka|1994
38705A|Death Brade|Death Brade||Fight,|2||Data East|I'Max|1993
38706A|Dekitate High School|Dekitate High School||Strategy,|1||C-Lab|Bullet Proof Software|1995
2445AA|Demolition Man|Demolition Man||Action,Platformer,|1||Virgin|Acclaim Entertainment|1995
2219AA|Demon's Crest|Demon's Crest||Platform,Action,|1||Capcom|Capcom|1994
2644AA|Dennis|Dennis the Menace||Platform,|1||Ocean|Warner Interactive|1993
136003|Denz Traffic Panic|Denz Traffic Panic||Action,Arcade,|4||||
2647AA|Der Langrisser|Der Langrisser||Role playing games,Strategy,|1||Masaya|NCS Corp|1995
38707A|Derby Jockey - Kishu Ou E No Michi|Derby Jockey - Kishu Ou E No Michi|Derby Jockey - Kishu Ou heno Michi|Horses race,Sports with Animals,|1||Graphic Research|Asmik Ace Entertainment, Inc.|1994
38708A|Derby Jockey 2|Derby Jockey 2||Horses race,Sports with Animals,|1||Graphic Research|Asmik Ace Entertainment, Inc.|1995
88756A|Derby Stallion 96|Derby Stallion 96||Horses race,Sports with Animals,|1||ASCII Entertainment|ASCII Entertainment|1996
88757A|Derby Stallion 98|Derby Stallion 98||Simulation,Horses race,Sports with Animals,|1||Nintendo|Nintendo|1998
38711A|Derby Stallion 2|Derby Stallion 2||Horses race,Sports with Animals,|1||ASCII Entertainment|ASCII Entertainment|1994
38712A|Derby Stallion 3|Derby Stallion 3|Derby Stallion 96|Horses race,Sports with Animals,|1||ASCII Entertainment|ASCII Entertainment|1995
2560AA|Desert Fighter|A.S.P. : Air Strike Patrol||Action,Shooter,|1||SETA Corporation|System 3|1994
2337AA|Desert Strike - Return To The Gulf|Desert Strike : Return to the Gulf||Shoot'em Up,|1||Visual Concepts|Electronic Arts|1994
38714A|Dharma Doujou|Dharma Doujou||Puzzle-Game,|1||Metro|Den'Z|1995
2857AA|Dig And Spike Volleyball|Dig & Spike Volleyball||Sports,|1|Coop|Hudson|Hudson|1992
2655AA|Dino City|Dino City||Platform,|2|Coop|Irem|Irem|1992
2780AA|Dino Dini's Soccer|Dino Dini's Soccer||Sports,|8||Virgin|Virgin|1994
38719A|Dirt Racer|Dirt Racer||Race,Driving,|1||MotiveTime, Ltd|Elite Systems Ltd|1995
2873AA|Dirt Trax Fx|Dirt Trax FX||Race,Driving,|2|Coop|Sculptured Software|Acclaim Entertainment|1995
2402AA|Disney's Magical Quest 3 Starring Mickey And Donald|Mickey to Donald - Magical Adventure 3||Platform,|2||Capcom|Capcom|1995
19028A|Do Re Mi Fantasy - Milon No Dokidoki Daibouken|Do-Re-Mi Fantasy - Milon no Dokidoki Daibouken||Platform,|2||Hudson|Hudson|1996
38723A|Dokapon 3-2-1 - Arashi O Yobu Yuujou|Dokapon 3-2-1 - Arashi O Yobu Yuujou|Dokapon 3-2-1 - Arashi wo Yobu Yujo|Role playing games,|3||Asmik Ace Entertainment, Inc.|Asmik Ace Entertainment, Inc.|1994
38724A|Dokapon Gaiden - Honoo No Audition|Dokapon Gaiden - Honoo No Audition||Role playing games,Board game,|4||Earthly Soft|Asmik Ace Entertainment, Inc.|1995
38725A|Dolucky No A.league Soccer|Dolucky No A.league Soccer||Sports,|2||Zoom|Imagineer|1994
38726A|Dolucky No Kusayakiu|Dolucky No Kusayakiu||Sports,|2||Zoom|Imagineer Co Ltd.|1993
38727A|Dolucky No Puzzle Tour '94|Dolucky No Puzzle Tour '94||Puzzle-Game,|2||Zoom|Imagineer|1994
2442AA|Donald Duck No Mahou No Boushi|Donald Duck No Mahou No Boushi|Donald Duck Mahou no Boushi|Platform,|1||SAS Sakata|Epoch|1995
2149AA|Donkey Kong Country|Donkey Kong Country|Donkey Kong Country 2 - Diddy's Kong Quest|Plateform / Run Jump,Action,Platform,|2|Coop|Rareware|Nintendo|1994
2169AA|Donkey Kong Country 2 - Diddy's Kong Quest|Donkey Kong Country 2 : Diddy's Kong Quest||Plateform / Run Jump,Platform,|2|Coop|Rareware|Nintendo|1995
2181AA|Donkey Kong Country 3 - Dixie Kong's Double Trouble|Donkey Kong Country 3 : Dixie Kong's Double Trouble!||Platform,Plateform / Run Jump,|2||Rareware|Nintendo|1996
99473A|Donkey Kong Country - Competition Cartridge|Donkey Kong Country : Competition Cartridge||Platform,|1||Rare Ltd.|Nintendo|1994
2190AA|Doom|Doom||Shooter,Shooter / 1st person,|1||Sculptured Software|Ocean|1995
2547AA|Doom Troopers|Doom Troopers : Mutant Chronicles||Platform,Action,|2|Coop|Playmates|Adrenalin Interactive|1995
2597AA|Doomsday Warrior|Doomsday Warrior||Fight,Action,|2|Coop|Renovation Products|Laser Soft|1992
2783AA|Doraemon|Doraemon|Doraemon 2 - Nobita no Toys Land Daibouken|Adventure,Platform,|2||Epoch|Epoch|1993
2847AA|Doraemon 2|Doraemon 2|Doraemon 2 - Nobita no Toys Land Daibouken|Adventure,Platform,|2||Epoch|Epoch|1993
2670AA|Doraemon 3|Doraemon 3|Doraemon 3 - Nobita to Toki no Hougyoku|Platform,|2||Epoch|Epoch|1994
2734AA|Doraemon 4|Doraemon 4|Doraemon 4 - Nobita to Tsuki no Oukoku|Platform,|2||Epoch|Epoch|1995
153363|Dorque And Imp|Dorque & Imp||Platform,|1||||2015
2869AA|Dossun ! Ganseki Battle|Dossun ! Ganseki Battle|Dossun! Ganseki Battle|Puzzle-Game,|2||I'Max|I' Max|1994
2365AA|Double Dragon 5 - The Shadow Falls|Double Dragon V : The Shadow Falls|Double Dragon V - The Shadow Falls|Fight,|2|Coop|Leland Interactive Media|Tradewest|1994
88758A|Doukyuusei 2|Doukyuusei 2||Simulation,|1||Elf|Banpresto|1997
38729A|Down The World - Mervil's Ambition|Down The World - Mervil's Ambition||Role playing games,|1||ASCII Entertainment|ASCII Entertainment|1994
19029A|Downtown Nekketsu Baseball Monogatari|Downtown - Nekketsu Baseball Monogatari, Yakyuu de Shoubu da! Kunio-kun|Downtown Nekketsu Baseball Monogatari - Baseball de Shoufuda! Kunio-kun|Sports,|2||Technos Japan Corp.|Technos Japan Corp.|1993
2333AA|Dragon - The Bruce Lee Story|Dragon : The Bruce Lee Story||Beat'em Up,|3|Coop|Acclaim Entertainment|Acclaim - Virgin|1994
900001|Dr. Mario|Dr. Mario|BS Dr. Mario|Puzzle-Game,|2||Nintendo|Nintendo|1994
2165AA|Dragon Ball Z - Hyper Dimension|Dragon Ball Z - Hyper Dimension||Fight,|2|Coop|Bandai|Bandai|1996
2166AA|Dragon Ball Z Super Butouden 2|Dragon Ball Z Super Butouden 2||Fight,|2||Bandai|Bandai|1993
2272AA|Dragon Ball Z - Chou Saiya Densetsu|Dragon Ball Z - Super Saiya Densetsu||Role playing games,|1||Bandai|Bandai|1992
2186AA|Dragon Ball Z Super Butouden|Dragon Ball Z Super Butouden|Dragon Ball Z - Super Butouden|Fight,|2|Coop|Bandai|Bandai|1993
2177AA|Dragon Ball Z Super Butouden 3|Dragon Ball Z Super Butouden 3|Dragon Ball Z - Super Butouden|Fight,|2||Bandai|Bandai|1994
2328AA|Dragon Ball Z Super Gokuden - Kakusei Hen|Dragon Ball Z Super Gokuden - Kakusei Hen||Role playing games,|1||Bandai|Bandai|1995
2351AA|Dragon Ball Z Super Gokuden - Totsugeki Hen|Dragon Ball Z Super Gokuden - Totsugeki Hen||Role playing games,|1||Bandai|Bandai|1995
19030A|Dragon Knight 4|Dragon Knight 4||Role playing games,Strategy,|2||Elf|Banpresto|1996
2263AA|Dragon Quest I.ii|Dragon Quest I.II||Role playing games,Compilation,|1||Enix|Enix|1993
2223AA|Dragon Quest 3|Dragon Quest III - Soshite Densetsu e...||Role playing games,|1||Enix|Enix|1996
2172AA|Dragon Quest 5|Dragon Quest V - Tenkuu no Hanayome||Role playing games,|1||Chunsoft|Enix|1992
2167AA|Dragon Quest Vi 6|Dragon Quest VI - Maboroshi no Daichi||Role playing games,|1||Enix|Enix|1995
2632AA|Dragon Slayer - The Legend Of Heroes|Dragon Slayer - Eiyuu Densetsu||Role playing games,|1||Falcom|Epoch|1992
2804AA|Dragon Slayer - The Legend Of Heroes 2|Dragon Slayer - Eiyuu Densetsu II||Role playing games,|1||Epoch|Falcom|1993
19031A|Dragon View|Dragon View||Role playing games,|1||Infogrames Ibérica S.A.|Kotobuki System|1994
38730A|Dragon's Earth|Dragon's Earth||Strategy,|1||Human Entertainment|Human Entertainment|1993
2373AA|Dragon's Lair|Dragon's Lair||Platform,Action,|1||Data East|Data East|1992
18940A|Drakkhen|Drakkhen||Adventure,Role playing games,|1||Infogrames|Kemco/Seika|1991
38731A|Dream Basketball - Dunk And Hoop|Dream Basketball - Dunk And Hoop|Dream Basketball - Dunk & Hoop|Sports,|4|Coop|Human Entertainment|Human Entertainment|1994
38732A|Dream Maze - Kigurumi Daibouken|Dream Maze - Kigurumi Daibouken|Yume Meikyuu - Kigurumi Daibouken|Role-Playing,|1||Axes Art Amuse|HECT|1994
2676AA|Dream Tv|Dream T.V.||Platform,Action,|1|Coop|Triffix|Triffix|1992
38733A|Drift King Shutokou Battle '94 - Tsuchiya Keiichi And Bandou Masaaki|Drift King Shutokou Battle '94 - Tsuchiya Keiichi And Bandou Masaaki||Race,Driving,|1||Genki|Bullet Proof Software|1994
38734A|Drift King Shutokou Battle 2 - Tsuchiya Keiichi And Bandou Masaaki|Drift King Shutokou Battle 2 - Tsuchiya Keiichi And Bandou Masaaki||Race,Driving,|2|Coop|Genki|Genki|1995
18941A|Dual Orb|Dual Orb - Seirei Tama Densetsu|Dual Orb II|Role playing games,|1||I'Max Corp.|I'Max Corp.|1993
19035A|Dual Orb 2|Dual Orb 2||Role playing games,|1||I'Max Corp.|I'Max Corp.|1994
38736A|Dun Quest - Majin Fuuin No Densetsu|Dun Quest - Majin Fuuin No Densetsu|DunQuest - Majin Fuuin no Densetsu|Role playing games,|1||Technos|Technos|1995
2395AA|Dungeon Master|Dungeon Master||Role playing games,|1||FTL Games|FTL Games|1991
38737A|Dynamaite The Las Vegas|Dynamaite The Las Vegas|Dynamaite - The LasVegas|Casino,|1||Micro Factory|Virgin|1994
143462|Dynamate|Dynamate||Puzzle,|||||2003
38739A|Dynamic Stadium|Dynamic Stadium||Sports,|2|Coop|Electronics Application|Sammy Studios|1993
2253AA|E.v.o. - Search For Eden|E.V.O. : Search for Eden|E.V.O. Search for Eden|Role playing games,|1||Enix|Enix|1992
88759A|Earth Defense Force|Earth Defense Force||Action,Arcade,Shooter,,|1||Jaleco Entertainment|Jaleco Entertainment|1991
38740A|Earth Light|Earth Light||Strategy,|1||Hudson|Hudson|1992
38741A|Earth Light - Luna Strike|Earth Light - Luna Strike||Strategy,|1||Hudson|Hudson|1996
2150AA|Earthbound|EarthBound||Role playing games,|1||Ape Studios|Nintendo|1994
2187AA|Earthworm Jim|Earthworm Jim|Earthworm Jim 2|Platform,Plateform / Run Jump,Action,|1||Shiny Entertainment|Virgin|1994
2269AA|Earthworm Jim 2|Earthworm Jim 2||Platform,Action,|1||Shiny Entertainment|Virgin|1995
18942A|Edo No Kiba|Edo No Kiba|Edono Kiba|Action,Arcade,Shooter,,|1||Riot|Micronet Co. Ltd.|1993
2558AA|Eek! The Cat|Eek! The Cat||Platform,Action,|1||RedOctane|Ocean|1994
38742A|Eien No Filerna|Eien No Filerna|Eien no Filena|Role playing games,|1||Tokuma Shoten|Tokuma Shoten|1995
38743A|Elfaria - The Isle Of The Blest|Elfaria - The Isle Of The Blest|Elfaria|Role playing games,|1||Red Entertainment|Hudson|1993
38744A|Elfaria 2 - The Quest Of The Meld|Elfaria 2 - The Quest Of The Meld||Role playing games,|1||Red Entertainment|Hudson|1995
19037A|Emerald Dragon|Emerald Dragon||Role playing games,|5||Glodia|Media Works Inc.|1995
38745A|Emit Vol. 1 - Toki No Maigo|Emit Vol. 1 - Toki No Maigo|EMIT Vol.1 - Toki no Maigo|Adventure,|1||Koei|Koei|1995
38746A|Emit Vol. 2 - Inochigake No Tabi|Emit Vol. 2 - Inochigake No Tabi|EMIT Vol.2 - Inochigake no Tabi|Adventure,|1||Koei|Koei|1995
38747A|Emit Vol. 3 - Watashi Ni Sayonara O|Emit Vol. 3 - Watashi Ni Sayonara O|EMIT Vol.3 - Watashi ni Sayonara wo|Adventure,|1||Koei|Koei|1995
19038A|Emmitt Smith Football|Emmitt Smith Football||Sports,|5|Coop|NCM Entertainment|JVC Musical Industries, Inc.|1995
2918AA|Energy Breaker|Energy Breaker||Role playing games,Strategy,|1||Taito|Taito|1994
2254AA|Equinox|Equinox||Puzzle-Game,Role playing games,|1||Software Creations|Sony|1993
2532AA|World Soccer|World Soccer 94 : Road to Glory|Jikkyou World Soccer 2 - Fighting Eleven|Sports,|2||Elite Systems|Rage Software|1992
38748A|Esparks - Ijikuu Kara No Raihousha|Esparks - Ijikuu Kara No Raihousha||Action,Role playing games,|1||San-X|Tomy Corporation|1995
19039A|Espn Baseball Tonight|ESPN Baseball Tonight||Sports,|2||Park Place Productions|Sony|1994
19040A|Espn National Hockey Night|ESPN National Hockey Night||Sports,|5|Coop|Park Place Productions|Sony|1994
19041A|Espn Speed World|ESPN Speedworld||Race,Driving,|2|Coop|Park Place Productions|Sony|1994
19042A|Espn Sunday Night Nfl|ESPN Sunday Night NFL||Sports,|2|Coop|Ringler Studios|Sony|1994
38749A|Eurit|Eurit||Action,|2||Radical Entertainment||2
136589|Exertainment Mountain Bike Rally|Exertainment Mountain Bike Rally||Sports,|4|Coop|Radical Entertainment|Life Fitness|1993
38755A|Exertainment Mountain Bike Rally + Speed Racer|Exertainment Mountain Bike Rally + Speed Racer||Compilation,Race,Driving,|1||Life Fitness|Life Fitness|1994
2769AA|Extra Innings|Extra Innings||Sports,|2|Coop|Sony|Sony|1992
38756A|F-1 Grand Prix|F-1 Grand Prix||Race,Driving,|1||Video System|Video System|1992
38757A|F-1 Grand Prix - Part 2|F-1 Grand Prix - Part 2||Race,Driving,|1||Video System|Video System|1993
38758A|F-1 Grand Prix - Part 3|F-1 Grand Prix - Part 3||Racing,|1||Video System|Video System|1994
2208AA|F-zero|F-Zero||Race,Driving,Race 3rd Pers. view,|1||Nintendo|Nintendo|1990
2517AA|F1 Pole Position|F1 Pole Position|F1 Pole Position 2|Race,Driving,|3|Coop|Human Entertainment|Ubisoft|1993
2681AA|F1 Pole Position 2|F1 Pole Position 2||Race,Driving,|2||Human Entertainment|Ubisoft|1994
2697AA|F1-roc - Race Of Champions|F1 ROC : Race of Champions||Race,Driving,|1||SETA Corporation|SETA Corporation|1992
38759A|F1 World Championship Edition|F1 World Championship Edition||Race,Driving,|2||Domark|Acclaim Entertainment|1995
2685AA|F1-roc 2 - Race Of Champions|F1 ROC II: Race of Champions||Race,Driving,|1||SETA Corporation|SETA Corporation|1993
2921AA|Faceball 2000|Faceball 2000||Shooter,Action,|2|Coop|Xanth Software|Bullet Proof Software|1992
38760A|Falcon|Falcon|Metal Combat - Falcon's Revenge|Simulation,|1||Spectrum Holobyte|Spectrum Holobyte|
136004|Famicom Bunko - Hajimari No Mori|Famicom Bunko - Hajimari No Mori||Adventure,|1||Pax Softnica|Nintendo|1999
136002|Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo|Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo|Famicom Tantei Club Part II|Adventure,|1||Nintendo|Nintendo|1998
2624AA|Family Dog|Family Dog||Platform,Action,|1||Imagineering Inc|Malibu Games|1992
19045A|Family Feud|Family Feud||Quiz,|8+||Imagineering Inc.|GameTek, Inc.|1993
2656AA|Far East Of Eden - Zero|Tengai Makyou Zero||Role playing games,|1||Red Company|Hudson|1995
19046A|Farland Story|Farland Story|Farland Story 2|Role playing games,Strategy,|1||TGL|Banpresto|1995
19047A|Farland Story 2|Farland Story 2||Role playing games,Strategy,|1||Technical Group Laboratory, Inc.|Banpresto|1995
2397AA|Fatal Fury|Fatal Fury|Fatal Fury 2|Fight,Action,|2|Coop|SNK|SNK - Takara|1991
2391AA|Fatal Fury 2|Fatal Fury 2||Fight,Action,|2|Coop|Takuyo|SNK - Takara|1993
2428AA|Fatal Fury Special|Fatal Fury Special||Fight,Action,|2|Coop|Takuyo|SNK|1995
19048A|Feda - The Emblem Of Justice|Feda - The Emblem Of Justice||Role playing games,Strategy,|2||Max Entertainment|Yanoman Corporation|1994
108117|Fifa 97 - Gold Edition|Fifa 97 - Gold Edition||Soccer,|4|Coop|EA Sports|Electronic Arts|1996
19049A|Fifa 98 - Road To World Cup|FIFA 98: Road to World Cup||Sports,|4|Coop|Extended Play Productions|XYZ Productions|Electronic Arts
2360AA|Fifa International Soccer|FIFA International Soccer||Sports,|5|Coop|Extended Play Productions|EA Sports|1994
2514AA|Fifa Soccer 96|FIFA Soccer 96||Sports,|2|Coop|Extended Play Productions|EA Sports|1995
2432AA|Fifa 97|FIFA Soccer 97|FIFA 97 - Gold Edition|Sports / Soccer,Sports,|4|Coop|Extended Play Productions|EA Sports|1996
2794AA|Fighter's History|Fighter's History||Fight,Action,|2|Coop|Data East|Data East|1994
99464A|Fighter's History - Mizoguchi Kikiippatsu!!|Fighter's History - Mizoguchi Kikiippatsu!!||Fight,|2||Data East|Data East|1995
2148AA|Final Fantasy 4|Final Fantasy II||Role playing games,|1||Square Enix|Square Enix|1991
2146AA|Final Fantasy 6|Final Fantasy III|Final Fantasy II|Role playing games,|2||Square Enix|Square Enix|1994
2168AA|Final Fantasy 5|Final Fantasy V|Final Fantasy II|Role playing games,|1||Square Enix|Square Enix|1992
2257AA|Final Fight|Final Fight|Final Fight 2|Beat'em Up,Action,|1||Capcom|Capcom|1990
2386AA|Final Fight 2|Final Fight 2||Beat'em Up,Action,|2|Coop|Capcom|Capcom|1993
2284AA|Final Fight 3|Final Fight 3||Beat'em Up,Action,|2|Coop|Capcom|Capcom|1995
2567AA|Final Fight Guy|Final Fight Guy||Beat'em Up,Action,|1||Capcom|Capcom|1992
38766A|Final Set|Final Set||Sports,|4|Coop|Open System|Forum|1993
38765A|Final Stretch|Final Stretch||Race,Driving,|2||Genki|LOZC G.|1993
2277AA|Fire Emblem - Monshô No Nazo|Fire Emblem - Monshô No Nazo|Fire Emblem - Monshou no Nazo|Role playing games,Strategy,|1||Intelligent Systems|Nintendo|1994
2298AA|Fire Emblem - Seisen No Keifu|Fire Emblem - Seisen No Keifu||Role playing games,Strategy,|1||Intelligent Systems|Nintendo|1996
2238AA|Fire Emblem - Thracia 776|Fire Emblem - Thracia 776|Fire Emblem - Thraki 776|Role playing games,Strategy,|1||Intelligent Systems|Nintendo|2000
38767A|Fire Pro Joshi - All Star Dream Slam|Fire Pro Joshi - All Star Dream Slam||Fight,Sports,|2||Human Entertainment|Human Entertainment|1994
78373A|Firearm|Firearm||Action,|1||Malibu Interactive||1
2321AA|Super Swiv - Firepower 2000|Firepower 2000||Shoot'em Up,|2|Coop|SCi Games|Time Warner Interactive|1992
18943A|Firestriker|FireStriker|Fire Striker|Action,Pinball,,|4|Coop|Axes Art Amuse|DTMC, Inc.|1993
38768A|Fireteam Rogue|Fireteam Rogue||Platform,|1||Accolade|Accolade|2009
19054A|First Queen - Ornic Senki|First Queen - Ornic Senki||Role playing games,Strategy,|2||Culture Brain Inc.|Culture Brain Inc.|1994
2408AA|First Samurai|First Samurai||Platform,Action,|1||Vivid Image|Kemco|1993
38769A|Fishing Koushien|Fishing Koushien||Hunting and Fishing,|1||A-Wave|King Records|1996
